Latitude,Longitude,Groundwater Level,Date
13.4074182634,-16.6054208526,40.16195319544438,12/1/2023
13.4074475921,-16.6008042342,22.141857193644466,12/1/2023
13.4074768364,-16.5961876048,42.75826098376065,12/1/2023
13.4019481294,-16.7484977132,44.233903968127485,12/1/2023
13.4019800621,-16.7438815382,44.68302762217779,12/1/2023
13.4020119106,-16.7392653513,25.597973208172363,12/1/2023
13.4020436747,-16.7346491523,28.21852294444756,12/1/2023
13.4020753545,-16.7300329415,30.855769539956025,12/1/2023
13.40210695,-16.7254167187,29.49020671352627,12/1/2023
13.4021384611,-16.7208004841,35.347992073280636,12/1/2023
13.402169888,-16.7161842385,20.967397870065287,12/1/2023
13.4022012305,-16.7115679802,24.70368981567222,12/1/2023
13.4022324887,-16.7069517101,47.04749968716676,12/1/2023
13.4022636625,-16.7023354283,21.603898232125218,12/1/2023
13.4022947521,-16.6977191348,27.91570569314269,12/1/2023
13.4023257573,-16.6931028295,34.82639858749853,12/1/2023
13.4023566782,-16.6884865127,48.54857833256007,12/1/2023
13.4023875147,-16.6838701851,25.10831184807653,12/1/2023
13.402418267,-16.679253845,24.51469911856875,12/1/2023
13.4024489349,-16.6746374934,46.79914592605476,12/1/2023
13.4024795184,-16.6700211302,24.735405048244644,12/1/2023
13.4025100177,-16.6654047556,29.323288139272186,12/1/2023
13.4025404326,-16.6607883695,37.96786963057725,12/1/2023
13.4025707631,-16.6561719729,26.996093491723396,12/1/2023
13.4026010094,-16.6515555639,41.664144906502216,12/1/2023
13.4026311713,-16.6469391436,46.21244758691568,12/1/2023
13.4026612488,-16.642322712,36.21627914121552,12/1/2023
13.4026912421,-16.637706269,37.91017665218903,12/1/2023
13.4027211509,-16.6330898148,37.50868744121636,12/1/2023
13.4027509755,-16.6284733494,40.891699297969765,12/1/2023
13.4027807157,-16.6238568737,36.97368967336574,12/1/2023
13.4028103715,-16.6192403858,40.45058026244155,12/1/2023
13.402839943,-16.6146238869,23.485154197358458,12/1/2023
13.4028694302,-16.6100073768,45.27695094569844,12/1/2023
13.402898833,-16.6053908556,49.45547621063086,12/1/2023
13.4029281515,-16.6007743234,43.32109286670282,12/1/2023
13.4029573857,-16.5961577802,36.255641537971684,12/1/2023
13.3973970236,-16.7530811334,27.508798752888517,12/1/2023
13.3974290295,-16.7484650575,39.02401439092249,12/1/2023
13.3974609511,-16.7438489686,35.36780109421009,12/1/2023
13.3974927884,-16.7392328678,48.19422378554701,12/1/2023
13.3975245414,-16.734616755,37.94175755330775,12/1/2023
13.3975562101,-16.7300006302,29.785516278308215,12/1/2023
13.3975877946,-16.7253844935,41.828754320699424,12/1/2023
13.3976192947,-16.720768345,37.13522263091338,12/1/2023
13.3976507106,-16.7161521855,25.915602201526298,12/1/2023
13.3976820422,-16.7115360134,35.586210359112016,12/1/2023
13.3977132894,-16.7069198294,40.10873847666971,12/1/2023
13.3977444524,-16.7023036337,28.499565971101347,12/1/2023
13.3977755311,-16.6976874263,29.78640880151039,12/1/2023
13.3978065255,-16.6930712072,40.10797671418412,12/1/2023
13.3978374356,-16.6884549764,44.79335575853405,12/1/2023
13.3978682613,-16.683838735,31.860843576400885,12/1/2023
13.3978990028,-16.679222481,46.83293306862895,12/1/2023
13.39792966,-16.6746062155,44.043072445384325,12/1/2023
13.3979602329,-16.6699899385,33.80153502750128,12/1/2023
13.3979907215,-16.66537365,20.315120818853785,12/1/2023
13.3980211258,-16.66075735,43.42450561785548,12/1/2023
13.3980514457,-16.6561410395,34.91610299307706,12/1/2023
13.3980816814,-16.6515247167,48.92915026169149,12/1/2023
13.3981118328,-16.6469083825,39.779387582946036,12/1/2023
13.3981418998,-16.642292037,31.88053850707702,12/1/2023
13.3981718826,-16.6376756802,38.85629236897019,12/1/2023
13.398201781,-16.6330593121,38.31105602521055,12/1/2023
13.3982315951,-16.6284429328,40.54568645683662,12/1/2023
13.3982613249,-16.6238265432,34.09052856855783,12/1/2023
13.3982909704,-16.6192101415,33.4346117944591,12/1/2023
13.3983205316,-16.6145937287,26.787253707221332,12/1/2023
13.3983500085,-16.6099773047,23.001092050810495,12/1/2023
13.398379401,-16.6053608697,21.53498364242307,12/1/2023
13.3984087093,-16.6007444236,37.088150629822394,12/1/2023
13.3984379332,-16.5961279665,33.56678692939485,12/1/2023
13.3984670728,-16.5915114994,35.34918379185901,12/1/2023
13.392813691,-16.7622803489,24.13984220671827,12/1/2023
13.3928458542,-16.7576643823,31.354876554957457,12/1/2023
13.3928779332,-16.7530484036,31.267795651213746,12/1/2023
13.3929099279,-16.7484324138,40.227619819977335,12/1/2023
13.3929418383,-16.743816411,35.0270943608252,12/1/2023
13.3929736645,-16.7392003962,36.44782041171422,12/1/2023
13.3930054064,-16.7345843695,41.00465821035548,12/1/2023
13.3930370641,-16.7299683308,27.362759173983928,12/1/2023
13.3930686375,-16.7253522802,41.25999186776558,12/1/2023
13.3931001266,-16.7207362178,31.919383723431675,12/1/2023
13.3931315315,-16.7161201444,44.83373124536644,12/1/2023
13.3931628521,-16.7115040583,41.441203881668585,12/1/2023
13.3931940885,-16.7068879604,20.058480938268342,12/1/2023
13.3932252406,-16.7022718508,28.950021068923647,12/1/2023
13.3932563084,-16.6976557295,40.47150506011982,12/1/2023
13.393287292,-16.6930395965,39.574740303305205,12/1/2023
13.3933181913,-16.6884234518,23.84435476898779,12/1/2023
13.3933490063,-16.6838072964,38.33977022070118,12/1/2023
13.393379737,-16.6791911286,47.08060835372369,12/1/2023
13.3934103835,-16.6745749492,38.99689269436363,12/1/2023
13.3934409457,-16.6699587582,35.62363191160406,12/1/2023
13.3934714236,-16.6653425558,32.62289791722156,12/1/2023
13.3935018173,-16.6607263419,40.96824011137924,12/1/2023
13.3935321266,-16.6561101175,45.416842648469924,12/1/2023
13.3935623517,-16.6514938808,29.98372046057312,12/1/2023
13.3935924926,-16.6468776327,45.91495798456535,12/1/2023
13.3936225491,-16.6422613733,34.58358468395352,12/1/2023
13.3936525214,-16.6376451026,28.129505866665426,12/1/2023
13.3936824094,-16.6330288206,37.264835141052146,12/1/2023
13.3937122131,-16.6284125274,22.788761801735323,12/1/2023
13.3937419325,-16.6237962239,23.81112718392251,12/1/2023
13.3937715676,-16.6191799083,48.26887389303954,12/1/2023
13.3938011185,-16.6145635816,26.82899336453583,12/1/2023
13.393830585,-16.6099472437,40.73228610367127,12/1/2023
13.3938599673,-16.6053308948,20.233808162878617,12/1/2023
13.3938892653,-16.6007145349,29.589396056249498,12/1/2023
13.393918479,-16.5960981639,32.10491180811683,12/1/2023
13.3939476084,-16.5914817828,37.19005177070528,12/1/2023
13.3882623851,-16.7668633276,23.79096790216819,12/1/2023
13.3882946213,-16.7622474591,34.758147044607426,12/1/2023
13.3883267733,-16.7576315786,40.51030106123606,12/1/2023
13.3883588411,-16.7530156859,41.101276059545214,12/1/2023
13.3883908246,-16.7483997822,44.892221703299484,12/1/2023
13.3884227239,-16.7437838654,39.496741321211346,12/1/2023
13.3884545389,-16.7391679367,32.26770239206962,12/1/2023
13.3884862698,-16.734551996,29.76726264876619,12/1/2023
13.3885179164,-16.7299360433,40.398009204114246,12/1/2023
13.3885494787,-16.7253200788,32.6331056047481,12/1/2023
13.3885809569,-16.7207041024,46.637379926798445,12/1/2023
13.3886123508,-16.7160881151,28.659007050275303,12/1/2023
13.3886436605,-16.711472115,20.604359510228825,12/1/2023
13.3886748859,-16.7068561032,44.5301416532077,12/1/2023
13.3887060271,-16.7022400796,33.62908806019405,12/1/2023
13.3887370841,-16.6976240444,46.2639342769371,12/1/2023
13.3887680568,-16.6930079974,36.147925215391794,12/1/2023
13.3887989453,-16.6883919388,48.12718422949205,12/1/2023
13.3888297495,-16.6837758695,32.433090865755915,12/1/2023
13.3888604695,-16.6791597877,40.850969612136154,12/1/2023
13.3888911053,-16.6745436943,40.66923507980895,12/1/2023
13.3889216568,-16.6699275894,41.637231133737885,12/1/2023
13.3889521241,-16.6653114731,37.32467505419578,12/1/2023
13.3889825071,-16.6606953452,27.80421267003417,12/1/2023
13.3890128059,-16.6560792069,49.147987501229544,12/1/2023
13.3890430204,-16.6514630563,45.03713237978606,12/1/2023
13.3890731507,-16.6468468943,38.98877377110419,12/1/2023
13.3891031967,-16.6422307209,47.32092587473096,12/1/2023
13.3891331585,-16.6376145363,40.17658648328435,12/1/2023
13.389163036,-16.6329983404,32.43568298392294,12/1/2023
13.3891928293,-16.6283821332,37.01210568254518,12/1/2023
13.3892225384,-16.6237659158,44.508384611932456,12/1/2023
13.3892521631,-16.6191496863,41.23032812884006,12/1/2023
13.3892817037,-16.6145334456,20.131093347992383,12/1/2023
13.3893111599,-16.6099171938,46.65245166466647,12/1/2023
13.3893405319,-16.605300931,44.60095544310237,12/1/2023
13.3893698197,-16.6006846571,37.15310427086259,12/1/2023
13.3893990232,-16.5960683722,21.214764317406146,12/1/2023
13.3894281424,-16.5914520772,21.22114059954571,12/1/2023
13.3836786236,-16.7760618923,24.387398028682995,12/1/2023
13.3837110169,-16.7714461342,46.919423233381615,12/1/2023
13.383743326,-16.7668303639,36.46531639755818,12/1/2023
13.3837755509,-16.7622145815,48.2413681713991,12/1/2023
13.3838076916,-16.7575987869,40.85257677552566,12/1/2023
13.3838397482,-16.7529829803,34.45321738556326,12/1/2023
13.3838717205,-16.7483671625,39.98259468202034,12/1/2023
13.3839036086,-16.7437513318,23.86199098533652,12/1/2023
13.3839354126,-16.7391354891,23.466827802922502,12/1/2023
13.3839671323,-16.7345196344,36.429417325781,12/1/2023
13.3839987679,-16.7299037678,43.325934278100235,12/1/2023
13.3840303192,-16.7252878893,28.9398886381692,12/1/2023
13.3840617863,-16.7206719989,22.602851948848976,12/1/2023
13.3840931692,-16.7160560976,46.014981967695405,12/1/2023
13.384124468,-16.7114401835,45.078946945932316,12/1/2023
13.3841556825,-16.7068242577,29.174572377206683,12/1/2023
13.3841868128,-16.7022083202,48.55912862751944,12/1/2023
13.3842178589,-16.6975923709,32.081719605974456,12/1/2023
13.3842488208,-16.69297641,38.97518525952794,12/1/2023
13.3842796985,-16.6883604374,36.70915668450505,12/1/2023
13.3843104919,-16.6837444541,47.96490408363777,12/1/2023
13.3843412012,-16.6791284584,23.517847106275916,12/1/2023
13.3843718263,-16.674512451,45.31337121976482,12/1/2023
13.3844023671,-16.6698964322,25.365823101780478,12/1/2023
13.3844328237,-16.6652804018,40.818756358644904,12/1/2023
13.3844631961,-16.66066436,20.609184973299026,12/1/2023
13.3844934843,-16.6560483077,45.974398582430936,12/1/2023
13.3845236883,-16.6514322431,47.129509221527016,12/1/2023
13.384553808,-16.6468161671,48.343210676183475,12/1/2023
13.3845838436,-16.6422000798,46.01983980664549,12/1/2023
13.3846137949,-16.6375839812,37.41395913160666,12/1/2023
13.384643662,-16.6329678714,44.87509055938378,12/1/2023
13.3846734448,-16.6283517502,39.92073219703116,12/1/2023
13.3847031435,-16.6237356189,25.54267839889534,12/1/2023
13.3847327579,-16.6191194754,43.5360444997431,12/1/2023
13.3847622881,-16.6145033208,28.841735589416214,12/1/2023
13.3847917341,-16.609887155,45.1692607305354,12/1/2023
13.3848210958,-16.6052709782,33.095953147962774,12/1/2023
13.3848503733,-16.6006547904,25.682253882719735,12/1/2023
13.3848795666,-16.5960385915,26.222902755359105,12/1/2023
13.3849086756,-16.5914223826,34.903158218812656,12/1/2023
13.3849377005,-16.5868061618,47.8029473944582,12/1/2023
13.3790292149,-16.7944913339,49.775710865944546,12/1/2023
13.3790619335,-16.7898757108,21.902305204476704,12/1/2023
13.379094568,-16.7852600754,41.396503862660786,12/1/2023
13.3791271183,-16.7806444287,20.66838838915599,12/1/2023
13.3791595844,-16.7760287688,21.46492318976842,12/1/2023
13.3791919664,-16.7714130967,29.32897627368137,12/1/2023
13.3792242642,-16.7667974124,43.93507381571918,12/1/2023
13.3792564779,-16.762181716,36.11783966327464,12/1/2023
13.3792886074,-16.7575660074,27.020026713203585,12/1/2023
13.3793206527,-16.7529502867,26.34154534641099,12/1/2023
13.3793526138,-16.7483345549,27.712116159539654,12/1/2023
13.3793844908,-16.7437188102,48.70854482036114,12/1/2023
13.3794162836,-16.7391030534,27.210159590575486,12/1/2023
13.3794479923,-16.7344872847,20.173754181440515,12/1/2023
13.3794796167,-16.7298715041,45.17398033749667,12/1/2023
13.379511157,-16.7252557116,44.178105562469334,12/1/2023
13.3795426132,-16.7206399072,22.54721080784778,12/1/2023
13.3795739851,-16.7160240918,23.59312267752738,12/1/2023
13.3796052729,-16.7114082638,34.99634193687807,12/1/2023
13.3796364765,-16.706792424,24.464572817848428,12/1/2023
13.3796675959,-16.7021765724,41.90225759373685,12/1/2023
13.3796986312,-16.6975607092,47.02501700074865,12/1/2023
13.3797295822,-16.6929448342,22.331841416699042,12/1/2023
13.3797604491,-16.6883289476,20.725859384464744,12/1/2023
13.3797912318,-16.6837130504,24.506208966506335,12/1/2023
13.3798219303,-16.6790971406,38.11451121097983,12/1/2023
13.3798525447,-16.6744812192,34.5317533062433,12/1/2023
13.3798830748,-16.6698652864,31.387452371841697,12/1/2023
13.3799135208,-16.665249342,41.35098837595356,12/1/2023
13.3799438826,-16.6606333862,23.27189706571448,12/1/2023
13.3799741602,-16.6560174199,22.119367117361474,12/1/2023
13.3800043536,-16.6514014413,21.519598507001678,12/1/2023
13.3800344628,-16.6467854513,40.67938343575506,12/1/2023
13.3800644878,-16.64216945,30.628086200605907,12/1/2023
13.3800944286,-16.6375534374,41.70648932340591,12/1/2023
13.3801242853,-16.6329374136,31.583138834015557,12/1/2023
13.3801540577,-16.6283213785,41.80780575925037,12/1/2023
13.380183746,-16.6237053331,38.947360703285554,12/1/2023
13.3802133501,-16.6190892756,49.12551413856964,12/1/2023
13.3802428699,-16.614473207,35.11321609905585,12/1/2023
13.3802723056,-16.6098571273,30.681292668063932,12/1/2023
13.3803016571,-16.6052410365,45.40681350845668,12/1/2023
13.3803309243,-16.6006249347,48.01106659821603,12/1/2023
13.3803601074,-16.5960088218,28.277509926658407,12/1/2023
13.3803892063,-16.5913926989,30.102297280156336,12/1/2023
13.3804182209,-16.5867765641,42.89664657800883,12/1/2023
13.3804471514,-16.5821604185,31.700291920615456,12/1/2023
13.3745102197,-16.7944578789,23.109253576961734,12/1/2023
13.3745429269,-16.7898423417,41.04145111581536,12/1/2023
13.3745755499,-16.7852267923,38.274704606627644,12/1/2023
13.3746080888,-16.7806112315,28.83176079351293,12/1/2023
13.3746405436,-16.7759956576,28.64494898686075,12/1/2023
13.3746729143,-16.7713800714,48.8200631251494,12/1/2023
13.3747052008,-16.7667644731,45.11681725705377,12/1/2023
13.3747374032,-16.7621488625,33.106926728366574,12/1/2023
13.3747695214,-16.7575332399,34.11200574678436,12/1/2023
13.3748015555,-16.7529176052,36.995261041791125,12/1/2023
13.3748335055,-16.7483019594,43.840715758552015,12/1/2023
13.3748653713,-16.7436863006,41.69738658709774,12/1/2023
13.374897153,-16.7390706298,29.465577788168783,12/1/2023
13.3749288505,-16.734454947,35.13990421370225,12/1/2023
13.374960464,-16.7298392523,24.571688440840102,12/1/2023
13.3749919932,-16.7252235457,44.075747101934255,12/1/2023
13.3750234383,-16.7206078273,38.21131584311341,12/1/2023
13.3750547993,-16.7159920979,23.205587520111266,12/1/2023
13.3750860761,-16.7113763558,49.67802007459635,12/1/2023
13.3751172688,-16.706760602,43.1408822570415,12/1/2023
13.3751483774,-16.7021448364,38.8636954928107,12/1/2023
13.3751794017,-16.6975290591,40.76440051425067,12/1/2023
13.375210342,-16.6929132701,23.334478496736928,12/1/2023
13.3752411981,-16.6882974695,41.6193691868464,12/1/2023
13.37527197,-16.6836816582,30.293717344220923,12/1/2023
13.3753026578,-16.6790658343,24.145567324916307,12/1/2023
13.3753332614,-16.674449999,42.73406632185416,12/1/2023
13.3753637809,-16.6698341521,27.512213752165106,12/1/2023
13.3753942162,-16.6652182937,45.80629896369657,12/1/2023
13.3754245673,-16.6606024239,48.48489949574116,12/1/2023
13.3754548343,-16.6559865435,31.135490169752423,12/1/2023
13.3754850172,-16.6513706509,21.3373192537478,12/1/2023
13.3755151159,-16.6467547469,45.76754389175782,12/1/2023
13.3755451304,-16.6421388315,34.270364617440876,12/1/2023
13.3755750607,-16.6375229049,31.99037487078225,12/1/2023
13.3756049069,-16.632906967,22.05574775711535,12/1/2023
13.375634669,-16.6282910179,21.607490516413495,12/1/2023
13.3756643468,-16.6236750585,31.3396893626062,12/1/2023
13.3756939405,-16.619059087,36.65101941502235,12/1/2023
13.3757234501,-16.6144431044,40.232857087238735,12/1/2023
13.3757528754,-16.6098271106,25.679515393604817,12/1/2023
13.3757822166,-16.6052111058,30.246832933970175,12/1/2023
13.3758114737,-16.60059509,43.670058279224094,12/1/2023
13.3758406465,-16.5959790631,30.345602808017986,12/1/2023
13.3758697352,-16.5913630262,37.45512925242908,12/1/2023
13.3758987397,-16.5867469774,45.77350612944318,12/1/2023
13.3759276601,-16.5821309177,33.848925654882116,12/1/2023
13.3759564963,-16.5775148471,44.46623307820924,12/1/2023
13.3699912228,-16.7944244362,33.44591315629265,12/1/2023
13.3700239185,-16.789808985,33.05564088148709,12/1/2023
13.3700565302,-16.7851935215,25.682606244454835,12/1/2023
13.3700890577,-16.7805780466,40.82835659172859,12/1/2023
13.3701215011,-16.7759625585,26.53661659824977,12/1/2023
13.3701538604,-16.7713470583,27.908565826234067,12/1/2023
13.3701861356,-16.7667315458,35.205273763705094,12/1/2023
13.3702183267,-16.7621160213,21.832115626286864,12/1/2023
13.3702504337,-16.7575004845,41.00689528523337,12/1/2023
13.3702824566,-16.7528849357,24.189414867034955,12/1/2023
13.3703143954,-16.7482693758,46.28969230304756,12/1/2023
13.3703462501,-16.7436538029,44.09193482668594,12/1/2023
13.3703780207,-16.739038218,25.764477238096152,12/1/2023
13.3704097071,-16.7344226212,35.71741127796947,12/1/2023
13.3704413095,-16.7298070124,24.291378023805514,12/1/2023
13.3704728277,-16.7251913918,21.066097573043894,12/1/2023
13.3705042618,-16.7205757593,25.100954161599912,12/1/2023
13.3705356118,-16.7159601158,47.3166081260642,12/1/2023
13.3705668777,-16.7113444597,24.779511671664704,12/1/2023
13.3705980595,-16.7067287917,39.09816245735498,12/1/2023
13.3706291571,-16.7021131121,26.73848303981933,12/1/2023
13.3706601706,-16.6974974207,20.096861332910148,12/1/2023
13.3706911,-16.6928817176,27.050228252002622,12/1/2023
13.3707219453,-16.6882660029,48.862384901339155,12/1/2023
13.3707527065,-16.6836502775,40.206472299296024,12/1/2023
13.3707833835,-16.6790345396,49.1226533883456,12/1/2023
13.3708139764,-16.6744187902,42.28209872640146,12/1/2023
13.3708444852,-16.6698030292,44.360902362853075,12/1/2023
13.3708749099,-16.6651872568,20.758926428037995,12/1/2023
13.3709052504,-16.6605714729,24.010150783624283,12/1/2023
13.3709355068,-16.6559556785,32.15432420513158,12/1/2023
13.3709656791,-16.6513398718,49.4471536036889,12/1/2023
13.3709957672,-16.6467240537,42.431432103307586,12/1/2023
13.3710257713,-16.6421082243,30.151946074968073,12/1/2023
13.3710556911,-16.6374923837,49.54364053491504,12/1/2023
13.3710855269,-16.6328765317,41.75988407303315,12/1/2023
13.3711152785,-16.6282606685,41.39164268932372,12/1/2023
13.371144946,-16.6236447951,35.578874400740695,12/1/2023
13.3711745293,-16.6190289095,48.51807316874107,12/1/2023
13.3712040285,-16.6144130128,38.18116161051378,12/1/2023
13.3712334436,-16.609797105,28.629202580391656,12/1/2023
13.3712627746,-16.6051811862,28.836466854654955,12/1/2023
13.3712920213,-16.6005652563,24.08625433449808,12/1/2023
13.371321184,-16.5959493153,46.27171150723004,12/1/2023
13.3713502625,-16.5913333644,24.51294933175273,12/1/2023
13.3713792569,-16.5867174015,32.22045695741352,12/1/2023
13.3714081671,-16.5821014278,39.20212764407333,12/1/2023
13.3714369932,-16.5774854431,31.921282383896084,12/1/2023
13.3654394559,-16.7990063589,38.99861950225428,12/1/2023
13.3654722242,-16.7943910059,46.28717562428847,12/1/2023
13.3655049085,-16.7897756406,31.95416515910041,12/1/2023
13.3655375087,-16.7851602629,36.29740908237591,12/1/2023
13.3655700248,-16.7805448739,44.77664294059021,12/1/2023
13.3656024569,-16.7759294717,36.802810283276905,12/1/2023
13.3656348049,-16.7713140574,46.30188599081394,12/1/2023
13.3656670688,-16.7666986308,41.60844696379905,12/1/2023
13.3656992486,-16.7620831921,26.02018825407493,12/1/2023
13.3657313444,-16.7574677412,30.333147532321334,12/1/2023
13.3657633561,-16.7528522783,33.51321399903338,12/1/2023
13.3657952837,-16.7482368043,42.25663642629524,12/1/2023
13.3658271272,-16.7436213173,20.023565132898014,12/1/2023
13.3658588867,-16.7390058183,43.90253502533399,12/1/2023
13.365890562,-16.7343903073,45.87860134673194,12/1/2023
13.3659221533,-16.7297747845,46.43838832440383,12/1/2023
13.3659536605,-16.7251592497,42.444499942316696,12/1/2023
13.3659850836,-16.7205437031,40.34794306514307,12/1/2023
13.3660164226,-16.7159281455,34.30854439803666,12/1/2023
13.3660476776,-16.7113125752,29.68419979590537,12/1/2023
13.3660788484,-16.7066969932,35.075575009936905,12/1/2023
13.3661099352,-16.7020813994,40.54822480278108,12/1/2023
13.3661409378,-16.6974657939,42.193076053928294,12/1/2023
13.3661718564,-16.6928501768,31.93044252842296,12/1/2023
13.3662026909,-16.688234548,20.75689517807231,12/1/2023
13.3662334413,-16.6836189085,41.4337052522727,12/1/2023
13.3662641076,-16.6790032565,32.61579678038683,12/1/2023
13.3662946898,-16.674387593,33.86046824734506,12/1/2023
13.3663251879,-16.6697719179,46.39377527440342,12/1/2023
13.3663556019,-16.6651562314,35.96198247864185,12/1/2023
13.3663859318,-16.6605405334,20.665799837289658,12/1/2023
13.3664161776,-16.6559248249,34.3197324009616,12/1/2023
13.3664463393,-16.6513091041,43.146104635235275,12/1/2023
13.366476417,-16.6466933719,21.68211173406354,12/1/2023
13.3665064105,-16.6420776284,48.94171321833788,12/1/2023
13.3665363199,-16.6374618737,46.21489523959405,12/1/2023
13.3665661452,-16.6328461076,40.76276704547088,12/1/2023
13.3665958864,-16.6282303304,49.87685757242477,12/1/2023
13.3666255435,-16.6236145428,37.33705578278252,12/1/2023
13.3666551165,-16.6189987432,48.69376186712971,12/1/2023
13.3666846053,-16.6143829324,44.08929409284991,12/1/2023
13.3667140101,-16.6097671105,23.476637757983873,12/1/2023
13.3667433308,-16.6051512776,40.41216782183045,12/1/2023
13.3667725673,-16.6005354336,25.29405568753006,12/1/2023
13.3668017198,-16.5959195786,41.48180907442445,12/1/2023
13.3668307881,-16.5913037135,34.737475805887854,12/1/2023
13.3668597723,-16.5866878366,40.86678195647972,12/1/2023
13.3668886724,-16.5820719488,20.52513130854399,12/1/2023
13.3669174884,-16.5774560501,34.95320592494164,12/1/2023
13.3669462203,-16.5728401405,36.54104356274125,12/1/2023
13.360920467,-16.7989728551,37.17323314414632,12/1/2023
13.3609532239,-16.7943575879,32.07459203163478,12/1/2023
13.3609858968,-16.7897423084,25.192826466092857,12/1/2023
13.3610184856,-16.7851270166,48.727011190128145,12/1/2023
13.3610509903,-16.7805117135,40.15452205227959,12/1/2023
13.361083411,-16.7758963971,33.10999486832516,12/1/2023
13.3611157477,-16.7712810686,21.6033517834276,12/1/2023
13.3611480003,-16.7666657279,42.904751981544294,12/1/2023
13.3611801689,-16.762050375,34.50263215853219,12/1/2023
13.3612122534,-16.75743501,28.477418198464438,12/1/2023
13.3612442538,-16.752819633,33.007303241164536,12/1/2023
13.3612761703,-16.7482042448,46.4246048350521,12/1/2023
13.3613080026,-16.7435888436,23.792307185476652,12/1/2023
13.361339751,-16.7389734305,28.268474344776465,12/1/2023
13.3613714152,-16.7343580054,49.16109900488773,12/1/2023
13.3614029954,-16.7297425684,26.08270211032725,12/1/2023
13.3614344916,-16.7251271195,25.751222932848925,12/1/2023
13.3614659037,-16.7205116587,25.97374810089216,12/1/2023
13.3614972318,-16.715896187,23.48467601940025,12/1/2023
13.3615284757,-16.7112807026,44.80932861687866,12/1/2023
13.3615596357,-16.7066652064,32.66439489535422,12/1/2023
13.3615907115,-16.7020496985,40.1665058732412,12/1/2023
13.3616217034,-16.6974341789,27.269784335727344,12/1/2023
13.3616526111,-16.6928186476,27.613000119823706,12/1/2023
13.3616834348,-16.6882031047,45.14063493344305,12/1/2023
13.3617141744,-16.683587551,21.73460232941003,12/1/2023
13.36174483,-16.6789719849,24.01463071426914,12/1/2023
13.3617754015,-16.6743564072,24.757298218676098,12/1/2023
13.3618058889,-16.6697408181,48.84773871225973,12/1/2023
13.3618362923,-16.6651252174,47.2261495329617,12/1/2023
13.3618666115,-16.6605096053,45.62352222661267,12/1/2023
13.3618968468,-16.6558939827,33.12767031125665,12/1/2023
13.3619269979,-16.6512783477,49.67617071725886,12/1/2023
13.361957065,-16.6466627014,49.770106754578215,12/1/2023
13.361987048,-16.6420470438,20.231099266817633,12/1/2023
13.3620169469,-16.6374313749,21.88458561072373,12/1/2023
13.3620467618,-16.6328156948,24.898201250092367,12/1/2023
13.3620764926,-16.6282000034,20.683281455533983,12/1/2023
13.3621061393,-16.6235843017,36.61122676579771,12/1/2023
13.3621357019,-16.618968588,29.29993237319934,12/1/2023
13.3621651805,-16.6143528631,29.27941524620915,12/1/2023
13.3621945749,-16.6097371271,44.79638483975887,12/1/2023
13.3622238853,-16.60512138,22.423225394278177,12/1/2023
13.3622531117,-16.6005056219,40.418922318595094,12/1/2023
13.3622822539,-16.5958898528,26.730351410405365,12/1/2023
13.362311312,-16.5912740736,23.50178369474958,12/1/2023
13.3623402861,-16.5866582826,41.46474818618303,12/1/2023
13.3623691761,-16.5820424806,27.988059989797094,12/1/2023
13.362397982,-16.5774266678,27.106562126949477,12/1/2023
13.3624267038,-16.5728108441,25.52370293174746,12/1/2023
13.3564014775,-16.7989393636,27.84105702865788,12/1/2023
13.3564342229,-16.7943241823,24.17033283423538,12/1/2023
13.3564668842,-16.7897089886,37.53048227273872,12/1/2023
13.3564994616,-16.7850937826,23.65001907281134,12/1/2023
13.356531955,-16.7804785653,25.513219394348617,12/1/2023
13.3565643643,-16.7758633348,20.461244151280326,12/1/2023
13.3565966897,-16.771248092,36.67288160463308,12/1/2023
13.356628931,-16.7666328371,39.11348001588701,12/1/2023
13.3566610883,-16.7620175701,24.193493547489012,12/1/2023
13.3566931616,-16.7574022909,44.9851527463865,12/1/2023
13.3567251508,-16.7527869997,46.72911614522512,12/1/2023
13.3567570561,-16.7481716973,34.08550742654533,12/1/2023
13.3567888773,-16.743556382,43.40914466897062,12/1/2023
13.3568206145,-16.7389410547,47.56539811865845,12/1/2023
13.3568522677,-16.7343257154,47.783249095303134,12/1/2023
13.3568838368,-16.7297103642,33.455068764452484,12/1/2023
13.3569153219,-16.7250950011,25.224568073775504,12/1/2023
13.356946723,-16.7204796262,40.33128509133228,12/1/2023
13.3569780401,-16.7158642403,34.80247284966978,12/1/2023
13.3570092731,-16.7112488417,45.75959066844882,12/1/2023
13.3570404222,-16.7066334314,26.032444374156007,12/1/2023
13.3570714871,-16.7020180093,21.719770203345146,12/1/2023
13.3571024681,-16.6974025755,42.506256488038446,12/1/2023
13.357133365,-16.6927871301,48.12203287671187,12/1/2023
13.3571641779,-16.688171673,47.61774138839507,12/1/2023
13.3571949068,-16.6835562052,37.15631061980501,12/1/2023
13.3572255516,-16.6789407249,26.257448879928006,12/1/2023
13.3572561124,-16.674325233,49.02733998715907,12/1/2023
13.3572865891,-16.6697097297,48.36332236999611,12/1/2023
13.3573169818,-16.6650942149,49.065475334726955,12/1/2023
13.3573472905,-16.6604786886,30.47347614150864,12/1/2023
13.3573775151,-16.6558631518,35.70445273125691,12/1/2023
13.3574076557,-16.6512476027,45.11514411109873,12/1/2023
